"product_id","field","label","control_type","bounds_or_choices","export_status","saved_record","file","line","case_name","enclosing_function","applicability_expression","extraction_kind"
"smartfold","smartfold_valance_return_size","design?.mount_type === ""Outside Mount""?""Extra Return Length"":""Custom Return Length""","""number""","min=design?.mount_type === ""Outside Mount""?0.125:design.valance === ""8-inch Fabric""?1.125:0.5; max=design?.mount_type === ""Outside Mount""?1:4.5; step=""0.125""","not an exact exported detail-field ID","options_json.smartfold_valance_return_size","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10525","""SmartFold Shades""","ShadesAndBlindsOptions","hasReturns && hasValance","grid object"
"smartfold","smartfold_valance_joinery","Valance Joinery","styleChoice","SMARTFOLD_JOINERY","field already exported; conditional control detail omitted","options_json.smartfold_valance_joinery","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10526","""SmartFold Shades""","ShadesAndBlindsOptions","hasValance","control helper"
"smartfold","smartfold_keystone_count","Keystone Count","styleChoice","[""1"",""2"",""3""]","field already exported; conditional control detail omitted","options_json.smartfold_keystone_count","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10527","""SmartFold Shades""","ShadesAndBlindsOptions","keystone && hasValance","control helper"
"smartfold","smartfold_keystone_layout","Splice Locations","styleChoice","[""Equally Spaced"",...(keystone?[""Custom""]:[]),...(common?[""At Gaps Between Shades""]:[])]","field already exported; conditional control detail omitted","options_json.smartfold_keystone_layout","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10528","""SmartFold Shades""","ShadesAndBlindsOptions","keystone||common && hasValance","control helper"
"smartfold","`json:smartfold_keystone_location_${i+1}`","`Keystone ${i+1} from Left`","""number""","min=18; step=""0.125""","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10529","""SmartFold Shades""","ShadesAndBlindsOptions","keystone && optionsJson.smartfold_keystone_layout === ""Custom"" && hasValance","grid object"
"smartfold","smartfold_splice_span_offset","First Shade Offset from Valance Left","""number""","step=""0.0625""","not an exact exported detail-field ID","options_json.smartfold_splice_span_offset","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10531","""SmartFold Shades""","ShadesAndBlindsOptions","sfAtGaps && hasValance","grid object"
"smartfold","`json:smartfold_keystone_location_${i}`","`Joint in Gap ${i} from Valance Left`","""number""","min=0; step=""0.0625""","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10532","""SmartFold Shades""","ShadesAndBlindsOptions","sfAtGaps && hasValance","grid object"
"smartfold","motor_type","Power Source","""select""","options=[""Norman Smart Rechargeable Battery (AC Charger)"", ""Norman Smart AC Adapter"", ""Norman Smart DC Low Voltage"", ""AutoWand""]","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10536","""SmartFold Shades""","ShadesAndBlindsOptions","design?.lift_system === ""Motorized""","grid object"
"smartfold","remote_type","Remote","""select""","options=ROMAN_REMOTES_NORMAN","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10538","""SmartFold Shades""","ShadesAndBlindsOptions","design.motor_type !== ""AutoWand"" && design?.lift_system === ""Motorized""","grid object"
"smartfold","hub_required","Hub Required","""yes-no""","","not an exact exported detail-field ID","options_json.hub_required","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10539","""SmartFold Shades""","ShadesAndBlindsOptions","design.motor_type !== ""AutoWand"" && design?.lift_system === ""Motorized""","grid object"
"smartfold","mount_type","Mount","""buttons""","options=[""Inside Mount"", ""Semi-Inside Mount"", ""Outside Mount""]","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10543","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","smartfold_installation","Mounting Method","""select""","options=design?.mount_type === ""Outside Mount"" ? [SMARTFOLD_INSTALLATIONS[1]] : SMARTFOLD_INSTALLATIONS","field already exported; conditional control detail omitted","options_json.smartfold_installation","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10544","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","fabric","Fabric","""select""","options=[]","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10545","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","lift_system","Lift System","""select""","options=tallLouise ? [""Continuous Cord Loop"", ""Motorized""] : [""PrecisionLift Cordless"", ""Continuous Cord Loop"", ""Motorized""]","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10546","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","fold_size","Fold Size","""buttons""","options=[""6"", ""7"", ""8""]","field already exported; conditional control detail omitted","options_json.fold_size","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10547","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","valance","Valance","""select""","options=tallLouise ? [""6-inch Fabric"", ""8-inch Fabric""] : [""No Valance"", ""Curved Fascia"", ""Square Fascia"", ""Modern Wood"", ""4.5-inch Fabric"", ""6-inch Fabric"", ""8-inch Fabric""]","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10548","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","basic_light_guard","Basic Light Guard","""buttons""","options=[""No""]","not an exact exported detail-field ID","options_json.basic_light_guard","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10550","""SmartFold Shades""","ShadesAndBlindsOptions","design?.mount_type !== ""Inside Mount""","grid object"
"smartfold","basic_light_guard","Basic Light Guard","""yes-no""","","not an exact exported detail-field ID","options_json.basic_light_guard","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10551","""SmartFold Shades""","ShadesAndBlindsOptions","!(design?.mount_type !== ""Inside Mount"")","grid object"
"smartfold","smartfold_light_guard_color","Light Guard Color","""select""","options=SMARTFOLD_LIGHT_GUARD_COLORS","field already exported; conditional control detail omitted","options_json.smartfold_light_guard_color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10552","""SmartFold Shades""","ShadesAndBlindsOptions","optionsJson.basic_light_guard === ""Yes""","grid object"
"smartfold","smartfold_light_guard_recess","Light Guard Recess Arrangement","""select""","options=[""Fully Recessed"",""Partial Projection""]","not an exact exported detail-field ID","options_json.smartfold_light_guard_recess","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10554","""SmartFold Shades""","ShadesAndBlindsOptions","design?.mount_type === ""Inside Mount"" && optionsJson.basic_light_guard === ""Yes""","grid object"
"smartfold","smartfold_full_recess_depth_inches","Available Full-Assembly Recess Depth","""number""","min=0; step=""0.0625""","not an exact exported detail-field ID","options_json.smartfold_full_recess_depth_inches","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10555","""SmartFold Shades""","ShadesAndBlindsOptions","optionsJson.smartfold_light_guard_recess === ""Fully Recessed"" && design?.mount_type === ""Inside Mount"" && optionsJson.basic_light_guard === ""Yes""","grid object"
"smartfold","premium_hem_bar","Premium Hem Bar","""yes-no""","","field already exported; conditional control detail omitted","options_json.premium_hem_bar","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10557","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","smartfold_hold_down","Hold-Downs","""select""","options=SMARTFOLD_HOLD_DOWNS","field already exported; conditional control detail omitted","options_json.smartfold_hold_down","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10558","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","smartfold_magnet_color","Magnet Catch Color","""select""","options=SMARTFOLD_MAGNET_COLORS","field already exported; conditional control detail omitted","options_json.smartfold_magnet_color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10559","""SmartFold Shades""","ShadesAndBlindsOptions","optionsJson.smartfold_hold_down === ""Magnetic""","grid object"
"smartfold","smartfold_pole","Additional Pole per Shade","""select""","options=SMARTFOLD_POLES","field already exported; conditional control detail omitted","options_json.smartfold_pole","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10560","""SmartFold Shades""","ShadesAndBlindsOptions","/cordless/i.test(String(design?.lift_system))","grid object"
"smartfold","smartfold_shim_layers","Shim Layers","""buttons""","options=[""0"", ""1"", ""2"", ""3""]","field already exported; conditional control detail omitted","options_json.smartfold_shim_layers","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10561","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","full_fold_required","Full Fold Required","""buttons""","options=[""No"",""Yes""]","field already exported; conditional control detail omitted","options_json.full_fold_required","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10562","""SmartFold Shades""","ShadesAndBlindsOptions","","grid object"
"smartfold","smartfold_side_by_side_id","Side-by-Side Group","styleChoice","[""None"",...Array.from({length:50},(_,i)=>`Group ${i+1}`)]","field already exported; conditional control detail omitted","options_json.smartfold_side_by_side_id","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10565","""SmartFold Shades""","ShadesAndBlindsOptions","","control helper"
"smartfold","smartfold_common_valance_id","Common Valance Group","styleChoice","[""None"",...Array.from({length:50},(_,i)=>`Valance ${i+1}`)]","not an exact exported detail-field ID","options_json.smartfold_common_valance_id","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10566","""SmartFold Shades""","ShadesAndBlindsOptions","","control helper"
"smartfold","smartfold_common_position","Shade Position from Left","""number""","min=1; max=4; step=""1""","field already exported; conditional control detail omitted","options_json.smartfold_common_position","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10567","""SmartFold Shades""","ShadesAndBlindsOptions","common","grid object"
"smartfold","smartfold_common_gap_after","Gap After This Shade","""number""","min=0; max=24; step=""0.125""","not an exact exported detail-field ID","options_json.smartfold_common_gap_after","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10567","""SmartFold Shades""","ShadesAndBlindsOptions","common","grid object"
"smartfold","control_side","Control Side","""buttons""","options=[""Left"",""Right""]","field already exported; conditional control detail omitted","options_json.control_side","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10568","""SmartFold Shades""","ShadesAndBlindsOptions","/cord.*loop/i.test(String(design?.lift_system))","grid object"
"palladian_shelf","mount_type","Mount","""buttons""","options=[""Inside Mount""]","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10574","""Palladian Shelf""","ShadesAndBlindsOptions","","grid object"
"palladian_shelf","shelf_depth","Shelf Depth","""number""","min=2; max=4; step=""0.125""","not an exact exported detail-field ID","options_json.shelf_depth","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10575","""Palladian Shelf""","ShadesAndBlindsOptions","","grid object"
"palladian_shelf","accompanying_product_id","Accompanying Product","""select""","options=[""none"", ...PALLADIAN_WITH_PRODUCT_IDS]","field already exported; conditional control detail omitted","options_json.accompanying_product_id","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10576","""Palladian Shelf""","ShadesAndBlindsOptions","","grid object"
"palladian_shelf","shelf_measurement_basis","Shelf measurements","""select""","options=optionsJson.accompanying_product_id === ""none"" ? [""Custom""] : [""Default"", ""Custom""]","field already exported; conditional control detail omitted","options_json.shelf_measurement_basis","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10577","""Palladian Shelf""","ShadesAndBlindsOptions","","grid object"
"palladian_shelf","shelf_supported_weight_lbs","Supported shade weight","""number""","min=0; max=50; step=""0.1""","not an exact exported detail-field ID","options_json.shelf_supported_weight_lbs","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10578","""Palladian Shelf""","ShadesAndBlindsOptions","","grid object"
"palladian_shelf","color","Shelf Color","""select""","options=PALLADIAN_COLORS","field already exported; conditional control detail omitted","options_json.color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10579","""Palladian Shelf""","ShadesAndBlindsOptions","","grid object"
"roller","mount_type","Mount Type","""buttons""","options=ROLLER_MOUNT_TYPES","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10601","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","shade_type","Shade Type","""buttons""","options=ROLLER_SHADE_TYPES","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10608","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","fabric","Fabric","""select""","options=getMtsRollerFabricCollections()","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10615","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","lift_system","Control Type","""buttons""","options=motorizationEligibleControlOptions( rollerFacets?.liftSystems ?? ROLLER_LIFT_SYSTEMS, motorizationEligibility, )","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10622","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","valance","Valance","""select""","options=authoritativeV2 && application?.startsWith(""LightGuard 360"") ? ([""No Valance""] as readonly string[]) : ROLLER_VALANCES","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10632","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","hem_bar","Hem Bar","""buttons""","options=ROLLER_HEM_BARS","field already exported; conditional control detail omitted","options_json.hem_bar","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10642","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","light_guard_rails","Light Guard Rails","""yes-no""","","not an exact exported detail-field ID","options_json.light_guard_rails","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10649","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","roll_type","Roll Type","""buttons""","options=ROLLER_ROLL_TYPES","not an exact exported detail-field ID","options_json.roll_type","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10656","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","premium_hardware","Premium Hardware","""yes-no""","","not an exact exported detail-field ID","options_json.premium_hardware","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10663","""Roller Shades""","ShadesAndBlindsOptions","","grid object"
"roller","roller_application","Application","""select""","options=ROLLER_APPLICATIONS","not an exact exported detail-field ID","options_json.roller_application","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10673","""Roller Shades""","ShadesAndBlindsOptions","authoritativeV2","grid object"
"roller","top_treatment_class","Top Treatment Class","""select""","options=application?.startsWith(""LightGuard 360"") ? ([""LightGuard 360 Housing""] as readonly string[]) : ROLLER_TOP_TREATMENT_CLASSES.filter( (choice) => choice !== ""LightGuard 360 Housing"", )","not an exact exported detail-field ID","options_json.top_treatment_class","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10681","""Roller Shades""","ShadesAndBlindsOptions","authoritativeV2","grid object"
"roller","tube_class","Tube","""select""","options=authoritativeV2 && liftSystem === ""Motorized"" ? (rollerFacets?.tubeClasses ?? ROLLER_TUBE_CLASSES).filter( (tube) => tube !== ""All Tubes"", ) : rollerFacets?.tubeClasses ?? ROLLER_TUBE_CLASSES","not an exact exported detail-field ID","options_json.tube_class","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10692","""Roller Shades""","ShadesAndBlindsOptions","authoritativeV2","grid object"
"roller","coupling_arrangement","Coupling Arrangement","""select""","options=ROLLER_COUPLING_ARRANGEMENTS","not an exact exported detail-field ID","options_json.coupling_arrangement","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10710","""Roller Shades""","ShadesAndBlindsOptions","application?.includes(""Coupled"") || shadeType === ""Coupled Shades"" || (application === ""LightGuard 360 with T-Post"" && rollerComponentCount === 2) && authoritativeV2","grid object"
"roller","coupled_shade_count","Coupled Shade Count","""buttons""","options=[""2"", ""3"", ""4""]","field already exported; conditional control detail omitted","options_json.coupled_shade_count","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10721","""Roller Shades""","ShadesAndBlindsOptions","shadeType === ""Coupled Shades""","grid object"
"roller","lightguard_360_shade_count","LightGuard 360 Shade Count","""buttons""","options=[""2"", ""3"", ""4""]","field already exported; conditional control detail omitted","options_json.lightguard_360_shade_count","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10731","""Roller Shades""","ShadesAndBlindsOptions","shadeType === ""LightGuard 360 with T-Post""","grid object"
"roller","`json:roller_component_width_${componentIndex}`","`Shade ${componentIndex} Width`","""number""","min=1; max=250; step=""0.0625""","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10747","""Roller Shades""","ShadesAndBlindsOptions","authoritativeV2 && Number.isInteger(rollerComponentCount) && rollerComponentCount >= 2 && rollerComponentCount <= 4","grid object"
"roller","roller_coupled_grouping","Three-Shade Coupled Pair","""buttons""","options=[ ""Coupled Left / Single Right"", ""Single Left / Coupled Right"", ] as const","not an exact exported detail-field ID","options_json.roller_coupled_grouping","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10759","""Roller Shades""","ShadesAndBlindsOptions","rollerComponentCount === 3 && authoritativeV2 && Number.isInteger(rollerComponentCount) && rollerComponentCount >= 2 && rollerComponentCount <= 4","grid object"
"roller","premium_hardware_color","Premium Color","""select""","options=ROLLER_PREMIUM_HARDWARE_COLORS","not an exact exported detail-field ID","options_json.premium_hardware_color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10773","""Roller Shades""","ShadesAndBlindsOptions","premiumHardware === ""Yes""","grid object"
"roller","control_side","Control Side (from inside the room)","""buttons""","options=[""Left"", ""Right""]","field already exported; conditional control detail omitted","options_json.control_side","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10783","""Roller Shades""","ShadesAndBlindsOptions","liftSystem === ""Continuous Cord Loop""","grid object"
"roller","cord_loop_release","Cord Loop Release","""buttons""","options=ROLLER_CORD_LOOP_RELEASES","not an exact exported detail-field ID","options_json.cord_loop_release","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10790","""Roller Shades""","ShadesAndBlindsOptions","liftSystem === ""Continuous Cord Loop""","grid object"
"roller","power_configuration","Motor / Power System","""select""","options=rollerFacets?.powerConfigurations ?? ROLLER_POWER_CONFIGURATIONS","not an exact exported detail-field ID","options_json.power_configuration","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10801","""Roller Shades""","ShadesAndBlindsOptions","authoritativeV2 && liftSystem === ""Motorized""","grid object"
"roller","motor_type","Motor Type","""select""","options=ROLLER_MOTOR_TYPE_OPTIONS","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10809","""Roller Shades""","ShadesAndBlindsOptions","!(authoritativeV2) && liftSystem === ""Motorized""","grid object"
"roman","mount_type","Mount Type","""buttons""","options=ROMAN_MOUNT_TYPES","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10843","""Roman Shades""","ShadesAndBlindsOptions","","grid object"
"roman","shade_type","Shade Type","""buttons""","options=ROMAN_SHADE_TYPES","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10850","""Roman Shades""","ShadesAndBlindsOptions","","grid object"
"roman","lift_system","Control Type","""buttons""","options=motorizationEligibleControlOptions( ROMAN_LIFT_SYSTEMS, motorizationEligibility, )","field already exported; conditional control detail omitted","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10857","""Roman Shades""","ShadesAndBlindsOptions","","grid object"
"roman","roman_mount_fit","Recess Arrangement","""buttons""","options=[""Semi Inside"",""Flush Inside""]","not an exact exported detail-field ID","options_json.roman_mount_fit","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10870","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && mountType === ""Inside Mount""","grid object"
"roman","mount_depth_inches","Mounting Depth","""number""","min=0; max=30; step=""0.0625""","not an exact exported detail-field ID","options_json.mount_depth_inches","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10871","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && mountType === ""Inside Mount""","grid object"
"roman","headrail_size","Headrail Size","""buttons""","options=['1 1/2"" Headrail', '2"" Headrail'] as const","not an exact exported detail-field ID","options_json.headrail_size","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10877","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && controlType === ""Continuous Cord Loop"" && isChainControl","grid object"
"roman","chain_type","Chain Type","""buttons""","options=ROMAN_CHAIN_TYPES","not an exact exported detail-field ID","options_json.chain_type","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10885","""Roman Shades""","ShadesAndBlindsOptions","isChainControl","grid object"
"roman","chain_color","Chain Color","""buttons""","options=ROMAN_CHAIN_COLORS","not an exact exported detail-field ID","options_json.chain_color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10893","""Roman Shades""","ShadesAndBlindsOptions","chainType === ""Standard (Plastic)"" && isChainControl","grid object"
"roman","chain_location","Chain Location (from inside the room)","""buttons""","options=ROMAN_CHAIN_LOCATIONS","not an exact exported detail-field ID","options_json.chain_location","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10901","""Roman Shades""","ShadesAndBlindsOptions","!authoritativeV2 || shadeType !== ""Common Valance"" && isChainControl","grid object"
"roman","roman_chain_length","Custom Chain Length","""number""","min=0.125; max=280; step=""0.125""","not an exact exported detail-field ID","options_json.roman_chain_length","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10909","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && isChainControl","grid object"
"roman","roman_chain_unobstructed","Unobstructed Below Tension Device","""buttons""","options=[""No"",""Yes""]","not an exact exported detail-field ID","options_json.roman_chain_unobstructed","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10910","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && isChainControl","grid object"
"roman","chain_length","Chain Length","""select""","options=standardOnly?[""Standard""]:ROMAN_CHAIN_LENGTHS","not an exact exported detail-field ID","options_json.chain_length","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10913","""Roman Shades""","ShadesAndBlindsOptions","!(authoritativeV2) && isChainControl","grid object"
"roman","roman_shim_layers","Shim Layers per Bracket","""select""","options=[""0"",""1"",""2"",""3""]","not an exact exported detail-field ID","options_json.roman_shim_layers","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10917","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && mountType === ""Outside Mount"" && !isDayNight","grid object"
"roman","poles","Poles","""select""","options=ROMAN_POLE_OPTIONS","not an exact exported detail-field ID","options_json.poles","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10921","""Roman Shades""","ShadesAndBlindsOptions","controlType === ""Cordless""","grid object"
"roman","roman_pole_total_quantity","Total Poles or Attachments for This Line","""number""","min=1; max=2*(isCommonValance?2:1)*(_lineItem.quantity||1); step=""1""","not an exact exported detail-field ID","options_json.roman_pole_total_quantity","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10928","""Roman Shades""","ShadesAndBlindsOptions","authoritativeV2 && poles && poles !== ""None"" && controlType === ""Cordless""","grid object"
"roman","pole_length","Pole Length","""buttons""","options=ROMAN_POLE_LENGTHS","not an exact exported detail-field ID","options_json.pole_length","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10930","""Roman Shades""","ShadesAndBlindsOptions","poles === ""Pole with Attachment"" && controlType === ""Cordless""","grid object"
"roman","motor_type","Power Source","""select""","options=ROMAN_POWER_SOURCES","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10942","""Roman Shades""","ShadesAndBlindsOptions","controlType === ""Motorized""","grid object"
"roman","remote_type","isAutomate ? ""Remote / Wall Switch"" : ""Remote Type""","""select""","options=isAutomate ? ROMAN_REMOTES_AUTOMATE : ROMAN_REMOTES_NORMAN","not an exact exported detail-field ID","direct design field / callback; see source","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10951","""Roman Shades""","ShadesAndBlindsOptions","powerSource && powerSource !== ""AutoWand"" && controlType === ""Motorized""","grid object"
"roman","hub_required","Hub Required","""yes-no""","","not an exact exported detail-field ID","options_json.hub_required","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10958","""Roman Shades""","ShadesAndBlindsOptions","powerSource && powerSource !== ""AutoWand"" && controlType === ""Motorized""","grid object"
"roman","roman_wand_length","AutoWand Length","choice","ROMAN_WAND_LENGTHS","not an exact exported detail-field ID","options_json.roman_wand_length","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10974","""Roman Shades""","ShadesAndBlindsOptions","wand && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_wand_color","AutoWand Color","choice","[""White"",""Cottage White"",""Black""]","not an exact exported detail-field ID","options_json.roman_wand_color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10974","""Roman Shades""","ShadesAndBlindsOptions","wand && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_extra_charging_kits","Extra Charging Kits for This Line","number","quantity","not an exact exported detail-field ID","options_json.roman_extra_charging_kits","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10974","""Roman Shades""","ShadesAndBlindsOptions","wand && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_extension_cables","Extension Cables for This Line","number","motors","not an exact exported detail-field ID","options_json.roman_extension_cables","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10974","""Roman Shades""","ShadesAndBlindsOptions","wand && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_extension_color","Extension Cable Color","choice","[""White"",""Black""]","not an exact exported detail-field ID","options_json.roman_extension_color","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10975","""Roman Shades""","ShadesAndBlindsOptions","Number(optionsJson.roman_extension_cables)>0 && wand && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_repeaters","Repeaters for This Line","number","automate?2:5","not an exact exported detail-field ID","options_json.roman_repeaters","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10977","""Roman Shades""","ShadesAndBlindsOptions","!(wand) && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_motor_network","Motor Network","number","999; 1","not an exact exported detail-field ID","options_json.roman_motor_network","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10977","""Roman Shades""","ShadesAndBlindsOptions","!(wand) && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_remote_quantity","Remotes for This Line","number","","not an exact exported detail-field ID","options_json.roman_remote_quantity","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10978","""Roman Shades""","ShadesAndBlindsOptions","design?.remote_type && !(wand) && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","roman_remote_channel","Shade Remote Channel","number","automate && /15.Channel/.test(design.remote_type)?15:5; 1","not an exact exported detail-field ID","options_json.roman_remote_channel","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10978","""Roman Shades""","ShadesAndBlindsOptions","design?.remote_type && !(wand) && authoritativeV2 && controlType === ""Motorized"" && powerSource","control helper"
"roman","existing_remote_work_order_number","Existing Remote Work Order","""text""","","not an exact exported detail-field ID","options_json.existing_remote_work_order_number","src/mts-quote/components/crm/quote-builder/DesignCard.tsx","10979","""Roman Shades""","ShadesAndBlindsOptions","!(wand) && authoritativeV2 && controlType === ""Motorized"" && powerSource","grid object"
