productId,programId,source,effectiveDate,sourcePages,width,height,dealerNet,retail,skus,status,exception
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,39.0,48,35.12,105.36,CFLX3948BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,43.0,48,38.0,114.0,CFLX4348BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,48.0,48,41.61,124.83,CFLX4848BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,54.0,48,45.93,137.79,CFLX5448BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,59.0,48,49.53,148.59,CFLX5948BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,63.0,48,52.42,157.26,CFLX6348BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,69.0,48,56.75,170.25,CFLX6948BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,72.0,48,58.9,176.7,CFLX7248BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,78.0,48,113.94,341.82,CFLX7848BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,82.5,48,120.74,362.22,CFLX82548BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,89.0,48,128.89,386.67,CFLX8948BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,95.0,48,137.05,411.15,CFLX9548BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,17.0,60,31.55,94.65,CFLX1760BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,23.0,60,31.49,94.47,CFLX2360BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,27.0,60,28.42,85.26,CFLX2760BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,30.0,60,30.81,92.43,CFLX3060BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,35.0,60,34.77,104.31,CFLX3560BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,39.0,60,37.95,113.85,CFLX3960BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,43.0,60,41.12,123.36,CFLX4360BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,48.0,60,45.09,135.27,CFLX4860BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,54.0,60,49.85,149.55,CFLX5460BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,59.0,60,53.81,161.43,CFLX5960BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,63.0,60,56.99,170.97,CFLX6360BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,69.0,60,61.75,185.25,CFLX6960BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,72.0,60,64.13,192.39,CFLX7260BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,78.0,60,125.7,377.1,CFLX7860BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,82.5,60,132.49,397.47,CFLX82560BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,89.0,60,142.28,426.84,CFLX8960BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,95.0,60,151.35,454.05,CFLX9560BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,17.0,64,33.17,99.51,CFLX1764BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,23.0,64,26.46,79.38,CFLX2364BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,27.0,64,29.85,89.55,CFLX2764BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,30.0,64,32.39,97.17,CFLX3064BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,35.0,64,36.63,109.89,CFLX3564BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,39.0,64,40.0,120.0,CFLX3964BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,43.0,64,43.39,130.17,CFLX4364BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,48.0,64,47.62,142.86,CFLX4864BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,54.0,64,52.7,158.1,CFLX5464BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,59.0,64,56.93,170.79,CFLX5964BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,63.0,64,60.32,180.96,CFLX6364BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,69.0,64,65.4,196.2,CFLX6964BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,72.0,64,67.93,203.79,CFLX7264BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,78.0,64,149.24,447.72,CFLX7864BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,82.5,64,158.29,474.87,CFLX82564BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,89.0,64,169.15,507.45,CFLX8964BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,95.0,64,180.02,540.06,CFLX9564BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,17.0,72,28.73,86.19,CFLX1772BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,23.0,72,28.91,86.73,CFLX2372BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,27.0,72,32.71,98.13,CFLX2772BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,30.0,72,35.57,106.71,CFLX3072BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,35.0,72,40.32,120.96,CFLX3572BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,39.0,72,44.13,132.39,CFLX3972BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,43.0,72,47.95,143.85,CFLX4372BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,48.0,72,52.7,158.1,CFLX4872BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,54.0,72,58.42,175.26,CFLX5472BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,59.0,72,63.17,189.51,CFLX5972BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,63.0,72,66.99,200.97,CFLX6372BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,69.0,72,72.7,218.1,CFLX6972BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,72.0,72,75.56,226.68,CFLX7272BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,78.0,72,149.24,447.72,CFLX7872BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,82.5,72,158.29,474.87,CFLX82572BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,89.0,72,169.15,507.45,CFLX8972BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,95.0,72,180.02,540.06,CFLX9572BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,17.0,84,32.35,97.05,CFLX1784BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,23.0,84,32.55,97.65,CFLX2384BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,27.0,84,36.99,110.97,CFLX2784BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,30.0,84,40.32,120.96,CFLX3084BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,35.0,84,45.88,137.64,CFLX3584BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,39.0,84,50.32,150.96,CFLX3984BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,43.0,84,54.77,164.31,CFLX4384BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,48.0,84,60.32,180.96,CFLX4884BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,54.0,84,66.99,200.97,CFLX5484BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,59.0,84,72.54,217.62,CFLX5984BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,63.0,84,76.98,230.94,CFLX6384BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,69.0,84,83.64,250.92,CFLX6984BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,72.0,84,86.97,260.91,CFLX7284BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,78.0,84,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,82.5,84,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,89.0,84,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,95.0,84,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,17.0,96,31.5,94.5,CFLX1796BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,23.0,96,36.2,108.6,CFLX2396BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,27.0,96,41.28,123.84,CFLX2796BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,30.0,96,50.26,150.78,CFLX3096BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,35.0,96,51.43,154.29,CFLX3596BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,39.0,96,56.52,169.56,CFLX3996BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,43.0,96,61.6,184.8,CFLX4396BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,48.0,96,67.93,203.79,CFLX4896BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,54.0,96,75.56,226.68,CFLX5496BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,59.0,96,81.89,245.67,CFLX5996BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,63.0,96,86.97,260.91,CFLX6396BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,69.0,96,94.6,283.8,CFLX6996BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,72.0,96,98.4,295.2,CFLX7296BW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,78.0,96,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,82.5,96,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,89.0,96,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flx_2in_bright_white_custom,Lotus.pdf West A26.v1,,99,95.0,96,,,,unresolved_exception,Source cell unavailable; do not substitute
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,17.0,36,23.57,70.71,CFLX1736EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,23.0,36,26.93,80.79,CFLX2336EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,27.0,36,30.39,91.17,CFLX2736EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,30.0,36,32.99,98.97,CFLX3036EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,35.0,36,29.37,88.11,CFLX3536EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,39.0,36,31.92,95.76,CFLX3936EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,43.0,36,34.47,103.41,CFLX4336EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,48.0,36,37.67,113.01,CFLX4836EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,54.0,36,41.5,124.5,CFLX5436EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,59.0,36,44.69,134.07,CFLX5936EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,63.0,36,47.25,141.75,CFLX6336EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,69.0,36,51.08,153.24,CFLX6936EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,72.0,36,53.0,159.0,CFLX7236EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,78.0,36,87.46,262.38,CFLX7836EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,82.5,36,92.55,277.65,CFLX82536EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,89.0,36,98.66,295.98,CFLX8936EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,95.0,36,104.78,314.34,CFLX9536EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,17.0,48,26.64,79.92,CFLX1748EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,23.0,48,26.6,79.8,CFLX2348EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,27.0,48,30.01,90.03,CFLX2748EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,30.0,48,28.63,85.89,CFLX3048EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,35.0,48,32.24,96.72,CFLX3548EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,39.0,48,35.12,105.36,CFLX3948EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,43.0,48,38.0,114.0,CFLX4348EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,48.0,48,41.61,124.83,CFLX4848EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,54.0,48,45.93,137.79,CFLX5448eBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,59.0,48,49.53,148.59,CFLX5948EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,63.0,48,52.42,157.26,CFLX6348EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,69.0,48,56.75,170.25,CFLX6948EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,72.0,48,58.9,176.7,CFLX7248EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,78.0,48,113.94,341.82,CFLX7848EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,82.5,48,120.74,362.22,CFLX82548EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,89.0,48,128.89,386.67,CFLX8948EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
lotus_faux_wood_blinds,lotus_flxe_2in_embossed_bright_white_custom,Lotus.pdf West A26.v1,,100,95.0,48,137.03,411.09,CFLX9548EBW,unresolved_exception,Imported source cell; production save/reopen and current custom authority not fully verified
