kind,sku,productIds,programIds,status,exception
custom,CMLX3936A,lotus_vinyl_blinds,lotus_mlx_1in_vinyl_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX2384BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX2784BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX3084BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX3584BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX3984BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX4384BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX4884BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX5484BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX5984BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX6384BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX6984BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX7284BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX1796BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX2396BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX2796BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX3096BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX3596BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX3996BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX4396BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX4896BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX5496BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX5996BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX6396BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX6996BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFPX7296BW,lotus_faux_wood_blinds,lotus_fpx_2in_privacy_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1736BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX2736BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3036BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3936BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4336BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4836BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5436BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6336BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6936BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX7236BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1748BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3048BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3948BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4348BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5448BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6348BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6948BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX7248BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1760BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3060BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4860BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5460BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6960BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1764BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX2364BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX2764BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3064BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3564BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3964BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4364BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4864BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5464BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX7264BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1772BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3072BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5472BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6972BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1784BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX2784BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3084BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4884BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5484BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5984BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6384BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6984BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX7284BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX1796BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX2396BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX3096BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX4396BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5496BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX5996BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6396BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX6996BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CFGX7296BW,lotus_faux_wood_blinds,lotus_fgx_2_5in_bright_white_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS23361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS27361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS30361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS35361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS39361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS43361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS48361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS54361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS59361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS63361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS69361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS72361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS825361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS95361P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS23481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS27481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS30481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS35481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS39481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS43481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS48481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS54481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS59481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS63481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS69481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS72481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS825481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS95481P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS23601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS27601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS30601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS35601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS39601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS43601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS48601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS54601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS59601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS63601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS69601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS72601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS825601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS95601P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS23721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS27721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS30721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS35721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS39721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS43721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS48721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS54721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS59721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS63721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS69721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS72721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS825721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS95721P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS23841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS27841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS30841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS35841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS39841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS43841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS48841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS54841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS59841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS63841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS69841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS72841P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS23961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS27961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS30961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS35961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS39961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS43961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS48961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS54961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS59961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS63961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS69961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CRS72961P,lotus_roller_shades,lotus_rs_1pct_custom;lotus_rs_blackout_unpriced,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS3548W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS4848W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS5448W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS6048W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS6648W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS7248W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS7848W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS8548W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS9048W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS9648W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
custom,CVS10248W,lotus_vertical_blinds,lotus_cv_steel_complete_custom,unresolved_exception,Not observed in current portal collection snapshot; absence is not discontinuation
